meter_id,service_addr,customer,acct,read_dt,reading,units,diag,route,comment
M-1185,"1395 Oak St, Wiley, CO 81092",Resident 1185,A-20185,2026/04/12,285086,gal,,R6,
M-1186,"1402 Elm St, Wiley, CO 81092",Resident 1186,A-20186,2026/04/12,205386,gal,,R1,
M-1187,"1409 3rd Ave, Wiley, CO 81092",Resident 1187,A-20187,2026/04/12,410512,gal,,R2,
M-1188,"1416 5th St, Wiley, CO 81092",Resident 1188,A-20188,2026/04/12,200392,gal,,R3,
M-1189,"1423 Ranch Rd, Wiley, CO 81092",Resident 1189,A-20189,2026/04/12,445676,gal,,R4,
M-1190,"1430 Irrigation Ln, Wiley, CO 81092",Resident 1190,A-20190,2026/04/12,245733,gal,,R5,
M-1191,"1437 North Frontage, Wiley, CO 81092",New Occupant 1191,A-20191,2026/04/12,224576,gal,,R6,
M-1192,"1444 South Loop, Wiley, CO 81092",Resident 1192,A-20192,2026/04/12,402798,gal,,R1,
M-1193,"1451 Pioneer Rd, Wiley, CO 81092",Resident 1193,A-20193,2026/04/12,406529,gal,,R2,
M-1194,"1458 Cottonwood Dr, Wiley, CO 81092",Resident 1194,A-20194,2026/04/12,285522,gal,,R3,
M-1195,"1465 Sand Creek Rd, Wiley, CO 81092",Resident 1195,A-20195,2026/04/12,309503,gal,,R4,
M-1196,"1472 Prairie View, Wiley, CO 81092",Resident 1196,A-20196,2026/04/12,306413,gal,,R5,
M-1197,"1479 School House Rd, Wiley, CO 81092",Resident 1197,A-20197,2026/04/12,108709,gal,,R6,
M-1198,"1486 Cemetery Rd, Wiley, CO 81092",Resident 1198,A-20198,2026/04/12,547385,gal,,R1,
M-1199,"1493 Grain Elevator Rd, Wiley, CO 81092",Resident 1199,A-20199,2026/04/12,254637,gal,,R2,
M-1200,"1500 Main St, Wiley, CO 81092",Resident 1200,A-20200,2026/04/12,387855,gal,,R3,
M-1201,"1507 County Rd 10, Wiley, CO 81092",Resident 1201,A-20201,2026/04/12,270923,gal,,R4,
M-1202,"1514 County Rd 14, Wiley, CO 81092",Resident 1202,A-20202,2026/04/12,260807,gal,,R5,
M-1203,"1521 Highway 287, Wiley, CO 81092",Resident 1203,A-20203,2026/04/12,183866,gal,,R6,
M-1204,"1528 Maple Ave, Wiley, CO 81092",Resident 1204,A-20204,2026/04/12,292228,gal,,R1,
M-1205,"1535 Oak St, Wiley, CO 81092",Resident 1205,A-20205,2026/04/12,322403,gal,,R2,
M-1206,"1542 Elm St, Wiley, CO 81092",Resident 1206,A-20206,2026/04/12,441933,gal,,R3,
M-1207,"1549 3rd Ave, Wiley, CO 81092",Resident 1207,A-20207,2026/04/12,407684,gal,,R4,
M-1208,"1556 5th St, Wiley, CO 81092",Resident 1208,A-20208,2026/04/12,398924,gal,,R5,
M-1209,"1563 Ranch Rd, Wiley, CO 81092",Resident 1209,A-20209,2026/04/12,388410,gal,,R6,
M-1210,"1570 Irrigation Ln, Wiley, CO 81092",Resident 1210,A-20210,2026/04/12,283995,gal,,R1,
M-1211,"1577 North Frontage, Wiley, CO 81092",Resident 1211,A-20211,2026/04/12,237709,gal,,R2,
M-1212,"1584 South Loop, Wiley, CO 81092",Resident 1212,A-20212,2026/04/12,240443,gal,,R3,
M-1213,"1591 Pioneer Rd, Wiley, CO 81092",Resident 1213,A-20213,2026/04/12,245240,gal,,R4,
M-1214,"1598 Cottonwood Dr, Wiley, CO 81092",Resident 1214,A-20214,2026/04/12,319550,gal,,R5,
M-1215,"1605 Sand Creek Rd, Wiley, CO 81092",Resident 1215,A-20215,2026/04/12,490478,gal,,R6,
M-1216,"1612 Prairie View, Wiley, CO 81092",Resident 1216,A-20216,2026/04/12,360355,gal,,R1,
M-1217,"1619 School House Rd, Wiley, CO 81092",Resident 1217,A-20217,2026/04/12,138214,gal,,R2,
M-1218,"1626 Cemetery Rd, Wiley, CO 81092",Resident 1218,A-20218,2026/04/12,171853,gal,,R3,
M-1219,"1633 Grain Elevator Rd, Wiley, CO 81092",Resident 1219,A-20219,2026/04/12,517545,gal,,R4,
M-1220,"1640 Main St, Wiley, CO 81092",Resident 1220,A-20220,2026/04/12,401684,gal,,R5,
M-1221,"1647 County Rd 10, Wiley, CO 81092",Resident 1221,A-20221,2026/04/12,369828,gal,,R6,
M-1222,"1654 County Rd 14, Wiley, CO 81092",Resident 1222,A-20222,2026/04/12,288008,gal,,R1,
M-1223,"1661 Highway 287, Wiley, CO 81092",Resident 1223,A-20223,2026/04/12,368135,gal,,R2,
M-1224,"1668 Maple Ave, Wiley, CO 81092",Resident 1224,A-20224,2026/04/12,504746,gal,,R3,
M-1225,"1675 Oak St, Wiley, CO 81092",Resident 1225,A-20225,2026/04/12,466658,gal,,R4,
M-1226,"1682 Elm St, Wiley, CO 81092",Resident 1226,A-20226,2026/04/12,226145,gal,,R5,
M-1227,"1689 3rd Ave, Wiley, CO 81092",Resident 1227,A-20227,2026/04/12,331767,gal,,R6,
M-1228,"1696 5th St, Wiley, CO 81092",Resident 1228,A-20228,2026/04/12,493258,gal,,R1,
M-1229,"1703 Ranch Rd, Wiley, CO 81092",Resident 1229,A-20229,2026/04/12,327905,gal,,R2,
M-1230,"1710 Irrigation Ln, Wiley, CO 81092",Resident 1230,A-20230,2026/04/12,358330,gal,,R3,
M-1231,"1717 North Frontage, Wiley, CO 81092",Resident 1231,A-20231,2026/04/12,236219,gal,,R4,
M-1232,"1724 South Loop, Wiley, CO 81092",Resident 1232,A-20232,2026/04/12,359145,gal,,R5,
M-1233,"1731 Pioneer Rd, Wiley, CO 81092",Resident 1233,A-20233,2026/04/12,218039,gal,,R6,
M-1234,"1738 Cottonwood Dr, Wiley, CO 81092",Resident 1234,A-20234,2026/04/12,421202,gal,,R1,
M-1235,"1745 Sand Creek Rd, Wiley, CO 81092",Resident 1235,A-20235,2026/04/12,449060,gal,,R2,
M-1236,"1752 Prairie View, Wiley, CO 81092",Resident 1236,A-20236,2026/04/12,313475,gal,,R3,
M-1237,"1759 School House Rd, Wiley, CO 81092",Resident 1237,A-20237,2026/04/12,403461,gal,,R4,
M-1238,"1766 Cemetery Rd, Wiley, CO 81092",Resident 1238,A-20238,2026/04/12,386589,gal,,R5,
M-1239,"1773 Grain Elevator Rd, Wiley, CO 81092",Resident 1239,A-20239,2026/04/12,205963,gal,,R6,
M-1240,"1780 Main St, Wiley, CO 81092",Resident 1240,A-20240,2026/04/12,535022,gal,,R1,
M-1241,"1787 County Rd 10, Wiley, CO 81092",Resident 1241,A-20241,2026/04/12,346515,gal,,R2,
M-1242,"1794 County Rd 14, Wiley, CO 81092",Resident 1242,A-20242,2026/04/12,443938,gal,,R3,
M-1243,"1801 Highway 287, Wiley, CO 81092",Resident 1243,A-20243,2026/04/12,302434,gal,,R4,
M-1244,"1808 Maple Ave, Wiley, CO 81092",Resident 1244,A-20244,2026/04/12,840604,gal,,R5,
M-1245,"1815 Oak St, Wiley, CO 81092",Resident 1245,A-20245,2026/04/12,170161,gal,,R6,
M-1246,"1822 Elm St, Wiley, CO 81092",Resident 1246,A-20246,2026/04/12,311520,gal,,R1,
M-1247,"1829 3rd Ave, Wiley, CO 81092",Resident 1247,A-20247,2026/04/12,365456,gal,,R2,
M-1248,"1836 5th St, Wiley, CO 81092",Resident 1248,A-20248,2026/04/12,360155,gal,,R3,
M-1249,"1843 Ranch Rd, Wiley, CO 81092",Resident 1249,A-20249,2026/04/12,539948,gal,,R4,
M-1250,"1850 Irrigation Ln, Wiley, CO 81092",Resident 1250,A-20250,2026/04/12,348382,gal,,R5,
M-1251,"1857 North Frontage, Wiley, CO 81092",Resident 1251,A-20251,2026/04/12,366054,gal,,R6,
M-1252,"1864 South Loop, Wiley, CO 81092",Resident 1252,A-20252,2026/04/12,347521,gal,,R1,
M-1253,"1871 Pioneer Rd, Wiley, CO 81092",Resident 1253,A-20253,2026/04/12,252893,gal,,R2,
M-1254,"1878 Cottonwood Dr, Wiley, CO 81092",Resident 1254,A-20254,2026/04/12,399776,gal,,R3,
M-1255,"1885 Sand Creek Rd, Wiley, CO 81092",Resident 1255,A-20255,2026/04/12,283553,gal,,R4,
M-1256,"1892 Prairie View, Wiley, CO 81092",Resident 1256,A-20256,2026/04/12,308569,gal,,R5,
M-1257,"1899 School House Rd, Wiley, CO 81092",Resident 1257,A-20257,2026/04/12,325332,gal,,R6,
M-1258,"1906 Cemetery Rd, Wiley, CO 81092",Resident 1258,A-20258,2026/04/12,483400,gal,,R1,
M-1259,"1913 Grain Elevator Rd, Wiley, CO 81092",Resident 1259,A-20259,2026/04/12,305732,gal,,R2,
M-1260,"1920 Main St, Wiley, CO 81092",Resident 1260,A-20260,2026/04/12,193789,gal,TAMPER,R3,
M-1261,"1927 County Rd 10, Wiley, CO 81092",Resident 1261,A-20261,2026/04/12,473728,gal,,R4,
M-1262,"1934 County Rd 14, Wiley, CO 81092",Resident 1262,A-20262,2026/04/12,408154,gal,,R5,
M-1263,"1941 Highway 287, Wiley, CO 81092",Resident 1263,A-20263,2026/04/12,335990,gal,,R6,
M-1264,"1948 Maple Ave, Wiley, CO 81092",Resident 1264,A-20264,2026/04/12,348076,gal,,R1,
M-1265,"1955 Oak St, Wiley, CO 81092",Resident 1265,A-20265,2026/04/12,429244,gal,,R2,
M-1266,"1962 Elm St, Wiley, CO 81092",Resident 1266,A-20266,2026/04/12,208350,gal,,R3,
M-1267,"1969 3rd Ave, Wiley, CO 81092",Resident 1267,A-20267,2026/04/12,334579,gal,,R4,
M-1268,"1976 5th St, Wiley, CO 81092",Resident 1268,A-20268,2026/04/12,284273,gal,,R5,
M-1269,"1983 Ranch Rd, Wiley, CO 81092",Resident 1269,A-20269,2026/04/12,301107,gal,,R6,
M-1270,"1990 Irrigation Ln, Wiley, CO 81092",Resident 1270,A-20270,2026/04/12,342718,gal,,R1,
M-1271,"1997 North Frontage, Wiley, CO 81092",Resident 1271,A-20271,2026/04/12,506503,gal,,R2,
M-1272,"2004 South Loop, Wiley, CO 81092",Resident 1272,A-20272,2026/04/12,509697,gal,,R3,
M-1273,"2011 Pioneer Rd, Wiley, CO 81092",Resident 1273,A-20273,2026/04/12,534305,gal,,R4,
M-1274,"2018 Cottonwood Dr, Wiley, CO 81092",Resident 1274,A-20274,2026/04/12,342904,gal,,R5,
M-1275,"2025 Sand Creek Rd, Wiley, CO 81092",Resident 1275,A-20275,2026/04/12,380805,gal,,R6,
M-1276,"2032 Prairie View, Wiley, CO 81092",Resident 1276,A-20276,2026/04/12,413907,gal,,R1,
M-1277,"2039 School House Rd, Wiley, CO 81092",Resident 1277,A-20277,2026/04/12,395820,gal,,R2,
M-1278,"2046 Cemetery Rd, Wiley, CO 81092",Resident 1278,A-20278,2026/04/12,239849,gal,,R3,
M-1279,"2053 Grain Elevator Rd, Wiley, CO 81092",Resident 1279,A-20279,2026/04/12,381051,gal,,R4,
M-1280,"2060 Main St, Wiley, CO 81092",Resident 1280,A-20280,2026/04/12,361408,gal,,R5,
M-1281,"2067 County Rd 10, Wiley, CO 81092",Resident 1281,A-20281,2026/04/12,297943,gal,,R6,
M-1282,"2074 County Rd 14, Wiley, CO 81092",Resident 1282,A-20282,2026/04/12,516407,gal,,R1,
M-1283,"2081 Highway 287, Wiley, CO 81092",Resident 1283,A-20283,2026/04/12,199031,gal,,R2,
M-1284,"2088 Maple Ave, Wiley, CO 81092",Resident 1284,A-20284,2026/04/12,317813,gal,,R3,
M-1285,"2095 Oak St, Wiley, CO 81092",Resident 1285,A-20285,2026/04/12,440304,gal,,R4,
M-1286,"2102 Elm St, Wiley, CO 81092",Resident 1286,A-20286,2026/04/12,522922,gal,,R5,
M-1287,"2109 3rd Ave, Wiley, CO 81092",Resident 1287,A-20287,2026/04/12,552821,gal,,R6,
M-1288,"2116 5th St, Wiley, CO 81092",Resident 1288,A-20288,2026/04/12,421490,gal,,R1,
M-1289,"2123 Ranch Rd, Wiley, CO 81092",Resident 1289,A-20289,2026/04/12,385275,gal,,R2,
M-1290,"2130 Irrigation Ln, Wiley, CO 81092",Resident 1290,A-20290,2026/04/12,251424,gal,,R3,
M-1291,"2137 North Frontage, Wiley, CO 81092",Resident 1291,A-20291,2026/04/12,330991,gal,,R4,
M-1292,"2144 South Loop, Wiley, CO 81092",Resident 1292,A-20292,2026/04/12,274062,gal,,R5,
M-1293,"2151 Pioneer Rd, Wiley, CO 81092",Resident 1293,A-20293,2026/04/12,224311,gal,,R6,
M-1294,"2158 Cottonwood Dr, Wiley, CO 81092",Resident 1294,A-20294,2026/04/12,269837,gal,,R1,
M-1295,"2165 Sand Creek Rd, Wiley, CO 81092",Resident 1295,A-20295,2026/04/12,300157,gal,,R2,
M-1296,"2172 Prairie View, Wiley, CO 81092",Resident 1296,A-20296,2026/04/12,166683,gal,,R3,
M-1297,"2179 School House Rd, Wiley, CO 81092",Resident 1297,A-20297,2026/04/12,140182,gal,,R4,
M-1298,"2186 Cemetery Rd, Wiley, CO 81092",Resident 1298,A-20298,2026/04/12,263976,gal,,R5,
M-1299,"2193 Grain Elevator Rd, Wiley, CO 81092",Resident 1299,A-20299,2026/04/12,375119,gal,,R6,
M-1300,"2200 Main St, Wiley, CO 81092",Resident 1300,A-20300,2026/04/12,448987,gal,,R1,
M-1001,"107 County Rd 10, Wiley, CO 81092",Resident 1001,A-20001,2026/05/13,490851,gal,,R2,
M-1002,"114 County Rd 14, Wiley, CO 81092",Resident 1002,A-20002,2026/05/13,354414,gal,,R3,
M-1003,"121 Highway 287, Wiley, CO 81092",Resident 1003,A-20003,2026/05/13,175844,gal,,R4,
M-1004,"128 Maple Ave, Wiley, CO 81092",Resident 1004,A-20004,2026/05/13,453629,gal,,R5,
M-1005,"135 Oak St, Wiley, CO 81092",Resident 1005,A-20005,2026/05/13,245566,gal,,R6,
M-1006,"142 Elm St, Wiley, CO 81092",Resident 1006,A-20006,2026/05/13,288302,gal,,R1,
M-1007,"149 3rd Ave, Wiley, CO 81092",Resident 1007,A-20007,2026/05/13,382751,gal,,R2,
M-1008,"156 5th St, Wiley, CO 81092",Resident 1008,A-20008,2026/05/13,253875,gal,,R3,
M-1009,"163 Ranch Rd, Wiley, CO 81092",Resident 1009,A-20009,2026/05/13,267417,gal,,R4,
M-1010,"170 Irrigation Ln, Wiley, CO 81092",Resident 1010,A-20010,2026/05/13,349042,gal,,R5,
M-1011,"177 North Frontage, Wiley, CO 81092",Resident 1011,A-20011,2026/05/13,504017,gal,,R6,
M-1012,"184 South Loop, Wiley, CO 81092",Resident 1012,A-20012,2026/05/13,259260,gal,,R1,
M-1013,"191 Pioneer Rd, Wiley, CO 81092",Resident 1013,A-20013,2026/05/13,219195,gal,,R2,
M-1014,"198 Cottonwood Dr, Wiley, CO 81092",Resident 1014,A-20014,2026/05/13,456008,gal,,R3,
M-1015,"205 Sand Creek Rd, Wiley, CO 81092",Resident 1015,A-20015,2026/05/13,490326,gal,,R4,
M-1016,"212 Prairie View, Wiley, CO 81092",Resident 1016,A-20016,2026/05/13,182176,gal,,R5,
M-1017,"219 School House Rd, Wiley, CO 81092",Resident 1017,A-20017,2026/05/13,151419,gal,,R6,
M-1018,"226 Cemetery Rd, Wiley, CO 81092",Resident 1018,A-20018,2026/05/13,229270,gal,,R1,
M-1019,"233 Grain Elevator Rd, Wiley, CO 81092",Resident 1019,A-20019,2026/05/13,202395,gal,,R2,
M-1020,"240 Main St, Wiley, CO 81092",Resident 1020,A-20020,2026/05/13,346078,gal,,R3,
M-1021,"247 County Rd 10, Wiley, CO 81092",Resident 1021,A-20021,2026/05/13,395645,gal,,R4,
M-1022,"254 County Rd 14, Wiley, CO 81092",Resident 1022,A-20022,2026/05/13,438514,gal,LOW_BATTERY,R5,
M-1023,"261 Highway 287, Wiley, CO 81092",Resident 1023,A-20023,2026/05/13,317752,gal,,R6,
M-1024,"268 Maple Ave, Wiley, CO 81092",Resident 1024,A-20024,2026/05/13,315585,gal,,R1,
M-1025,"275 Oak St, Wiley, CO 81092",Resident 1025,A-20025,2026/05/13,231865,gal,,R2,
M-1026,"282 Elm St, Wiley, CO 81092",Resident 1026,A-20026,2026/05/13,221893,gal,,R3,
M-1027,"289 3rd Ave, Wiley, CO 81092",Resident 1027,A-20027,2026/05/13,427775,gal,,R4,
M-1028,"296 5th St, Wiley, CO 81092",Resident 1028,A-20028,2026/05/13,216327,gal,,R5,
M-1029,"303 Ranch Rd, Wiley, CO 81092",Resident 1029,A-20029,2026/05/13,430573,gal,,R6,
M-1030,"310 Irrigation Ln, Wiley, CO 81092",Resident 1030,A-20030,2026/05/13,337662,gal,,R1,
M-1031,"317 North Frontage, Wiley, CO 81092",Resident 1031,A-20031,2026/05/13,413952,gal,,R2,
M-1032,"324 South Loop, Wiley, CO 81092",Resident 1032,A-20032,2026/05/13,288156,gal,,R3,
M-1033,"331 Pioneer Rd, Wiley, CO 81092",Resident 1033,A-20033,2026/05/13,820641,gal,,R4,
M-1034,"338 Cottonwood Dr, Wiley, CO 81092",Resident 1034,A-20034,2026/05/13,499746,gal,,R5,
M-1035,"345 Sand Creek Rd, Wiley, CO 81092",Resident 1035,A-20035,2026/05/13,494769,gal,,R6,
M-1036,"352 Prairie View, Wiley, CO 81092",Resident 1036,A-20036,2026/05/13,354128,gal,,R1,
M-1037,"359 School House Rd, Wiley, CO 81092",Resident 1037,A-20037,2026/05/13,316061,gal,,R2,
M-1038,"366 Cemetery Rd, Wiley, CO 81092",Resident 1038,A-20038,2026/05/13,227023,gal,,R3,
M-1039,"373 Grain Elevator Rd, Wiley, CO 81092",Resident 1039,A-20039,2026/05/13,376611,gal,,R4,
M-1040,"380 Main St, Wiley, CO 81092",Resident 1040,A-20040,2026/05/13,286363,gal,,R5,
M-1041,"387 County Rd 10, Wiley, CO 81092",Resident 1041,A-20041,2026/05/13,193485,gal,,R6,
M-1042,"394 County Rd 14, Wiley, CO 81092",Resident 1042,A-20042,2026/05/13,449445,gal,,R1,
M-1043,"401 Highway 287, Wiley, CO 81092",Resident 1043,A-20043,2026/05/13,408854,gal,,R2,
M-1044,"408 Maple Ave, Wiley, CO 81092",Resident 1044,A-20044,2026/05/13,167648,gal,,R3,
M-1045,"415 Oak St, Wiley, CO 81092",Resident 1045,A-20045,2026/05/13,403339,gal,,R4,
M-1046,"422 Elm St, Wiley, CO 81092",Resident 1046,A-20046,2026/05/13,185718,gal,,R5,
M-1047,"429 3rd Ave, Wiley, CO 81092",Resident 1047,A-20047,2026/05/13,133612,gal,,R6,
M-1048,"436 5th St, Wiley, CO 81092",Resident 1048,A-20048,2026/05/13,421107,gal,,R1,
M-1049,"443 Ranch Rd, Wiley, CO 81092",Resident 1049,A-20049,2026/05/13,415638,gal,,R2,
M-1050,"450 Irrigation Ln, Wiley, CO 81092",Resident 1050,A-20050,2026/05/13,378536,gal,,R3,
M-1051,"457 North Frontage, Wiley, CO 81092",Resident 1051,A-20051,2026/05/13,438474,gal,,R4,
M-1052,"464 South Loop, Wiley, CO 81092",Resident 1052,A-20052,2026/05/13,242207,gal,,R5,
M-1053,"471 Pioneer Rd, Wiley, CO 81092",Resident 1053,A-20053,2026/05/13,237647,gal,,R6,
M-1054,"478 Cottonwood Dr, Wiley, CO 81092",Resident 1054,A-20054,2026/05/13,412490,gal,,R1,
M-1055,"485 Sand Creek Rd, Wiley, CO 81092",Resident 1055,A-20055,2026/05/13,140461,gal,,R2,
M-1056,"492 Prairie View, Wiley, CO 81092",Resident 1056,A-20056,2026/05/13,325166,gal,,R3,
M-1057,"499 School House Rd, Wiley, CO 81092",Resident 1057,A-20057,2026/05/13,216114,gal,,R4,
M-1058,"506 Cemetery Rd, Wiley, CO 81092",Resident 1058,A-20058,2026/05/13,504812,gal,,R5,
M-1059,"513 Grain Elevator Rd, Wiley, CO 81092",Resident 1059,A-20059,2026/05/13,158044,gal,,R6,
M-1060,"520 Main St, Wiley, CO 81092",Resident 1060,A-20060,2026/05/13,290772,gal,,R1,
M-1061,"527 County Rd 10, Wiley, CO 81092",Resident 1061,A-20061,2026/05/13,324655,gal,,R2,
M-1062,"534 County Rd 14, Wiley, CO 81092",Resident 1062,A-20062,2026/05/13,256574,gal,,R3,
M-1063,"541 Highway 287, Wiley, CO 81092",Resident 1063,A-20063,2026/05/13,449408,gal,,R4,
M-1064,"548 Maple Ave, Wiley, CO 81092",Resident 1064,A-20064,2026/05/13,342034,gal,,R5,
M-1065,"555 Oak St, Wiley, CO 81092",Resident 1065,A-20065,2026/05/13,509317,gal,,R6,
M-1066,"562 Elm St, Wiley, CO 81092",Resident 1066,A-20066,2026/05/13,475953,gal,,R1,
M-1067,"569 3rd Ave, Wiley, CO 81092",Resident 1067,A-20067,2026/05/13,222415,gal,,R2,
M-1068,"576 5th St, Wiley, CO 81092",Resident 1068,A-20068,2026/05/13,455532,gal,,R3,
M-1069,"583 Ranch Rd, Wiley, CO 81092",Resident 1069,A-20069,2026/05/13,270728,gal,,R4,
M-1070,"590 Irrigation Ln, Wiley, CO 81092",Resident 1070,A-20070,2026/05/13,331047,gal,,R5,
M-1071,"597 North Frontage, Wiley, CO 81092",Resident 1071,A-20071,2026/05/13,451553,gal,,R6,
M-1072,"604 South Loop, Wiley, CO 81092",Resident 1072,A-20072,2026/05/13,528393,gal,,R1,
M-1073,"611 Pioneer Rd, Wiley, CO 81092",Resident 1073,A-20073,2026/05/13,436534,gal,,R2,
M-1074,"618 Cottonwood Dr, Wiley, CO 81092",Resident 1074,A-20074,2026/05/13,422288,gal,,R3,
M-1075,"625 Sand Creek Rd, Wiley, CO 81092",Resident 1075,A-20075,2026/05/13,278858,gal,,R4,
M-1076,"632 Prairie View, Wiley, CO 81092",New Occupant 1076,A-20076,2026/05/13,275815,gal,,R5,
M-1077,"639 School House Rd, Wiley, CO 81092",Resident 1077,A-20077,2026/05/13,223717,gal,,R6,
M-1078,"646 Cemetery Rd, Wiley, CO 81092",Resident 1078,A-20078,2026/05/13,336559,gal,,R1,
M-1079,"653 Grain Elevator Rd, Wiley, CO 81092",Resident 1079,A-20079,2026/05/13,276947,gal,,R2,
M-1080,"660 Main St, Wiley, CO 81092",Resident 1080,A-20080,2026/05/13,317329,gal,,R3,
M-1081,"667 County Rd 10, Wiley, CO 81092",Resident 1081,A-20081,2026/05/13,420794,gal,,R4,
M-1082,"674 County Rd 14, Wiley, CO 81092",Resident 1082,A-20082,2026/05/13,230309,gal,,R5,
M-1083,"681 Highway 287, Wiley, CO 81092",Resident 1083,A-20083,2026/05/13,465191,gal,,R6,
M-1084,"688 Maple Ave, Wiley, CO 81092",Resident 1084,A-20084,2026/05/13,321711,gal,,R1,
M-1085,"695 Oak St, Wiley, CO 81092",Resident 1085,A-20085,2026/05/13,399951,gal,,R2,
M-1086,"702 Elm St, Wiley, CO 81092",Resident 1086,A-20086,2026/05/13,304399,gal,,R3,
M-1087,"709 3rd Ave, Wiley, CO 81092",Resident 1087,A-20087,2026/05/13,254671,gal,,R4,
M-1088,"716 5th St, Wiley, CO 81092",Resident 1088,A-20088,2026/05/13,151768,gal,,R5,
M-1089,"723 Ranch Rd, Wiley, CO 81092",Resident 1089,A-20089,2026/05/13,700746,gal,,R6,
M-1090,"730 Irrigation Ln, Wiley, CO 81092",Resident 1090,A-20090,2026/05/13,529309,gal,,R1,
M-1091,"737 North Frontage, Wiley, CO 81092",Resident 1091,A-20091,2026/05/13,506948,gal,,R2,
M-1092,"744 South Loop, Wiley, CO 81092",Resident 1092,A-20092,2026/05/13,183591,gal,,R3,
M-1093,"751 Pioneer Rd, Wiley, CO 81092",Resident 1093,A-20093,2026/05/13,235653,gal,,R4,
M-1094,"758 Cottonwood Dr, Wiley, CO 81092",Resident 1094,A-20094,2026/05/13,509345,gal,,R5,
M-1095,"765 Sand Creek Rd, Wiley, CO 81092",Resident 1095,A-20095,2026/05/13,255008,gal,,R6,
M-1096,"772 Prairie View, Wiley, CO 81092",Resident 1096,A-20096,2026/05/13,394101,gal,,R1,
M-1097,"779 School House Rd, Wiley, CO 81092",Resident 1097,A-20097,2026/05/13,320068,gal,,R2,
M-1098,"786 Cemetery Rd, Wiley, CO 81092",Resident 1098,A-20098,2026/05/13,240043,gal,,R3,
M-1099,"793 Grain Elevator Rd, Wiley, CO 81092",Resident 1099,A-20099,2026/05/13,329894,gal,,R4,
M-1100,"800 Main St, Wiley, CO 81092",Resident 1100,A-20100,2026/05/13,244162,gal,,R5,
M-1101,"807 County Rd 10, Wiley, CO 81092",Resident 1101,A-20101,2026/05/13,342604,gal,,R6,
M-1102,"814 County Rd 14, Wiley, CO 81092",Resident 1102,A-20102,2026/05/13,395573,gal,,R1,
M-1103,"821 Highway 287, Wiley, CO 81092",Resident 1103,A-20103,2026/05/13,291481,gal,,R2,
M-1104,"828 Maple Ave, Wiley, CO 81092",Resident 1104,A-20104,2026/05/13,301329,gal,,R3,
M-1105,"835 Oak St, Wiley, CO 81092",Resident 1105,A-20105,2026/05/13,389416,gal,,R4,
M-1106,"842 Elm St, Wiley, CO 81092",Resident 1106,A-20106,2026/05/13,523611,gal,,R5,
M-1107,"849 3rd Ave, Wiley, CO 81092",Resident 1107,A-20107,2026/05/13,268470,gal,,R6,
M-1108,"856 5th St, Wiley, CO 81092",Resident 1108,A-20108,2026/05/13,459888,gal,,R1,
M-1109,"863 Ranch Rd, Wiley, CO 81092",Resident 1109,A-20109,2026/05/13,449612,gal,,R2,
M-1110,"870 Irrigation Ln, Wiley, CO 81092",Resident 1110,A-20110,2026/05/13,433666,gal,,R3,
M-1111,"877 North Frontage, Wiley, CO 81092",Resident 1111,A-20111,2026/05/13,175554,gal,,R4,
M-1112,"884 South Loop, Wiley, CO 81092",Resident 1112,A-20112,2026/05/13,432933,gal,,R5,
M-1113,"891 Pioneer Rd, Wiley, CO 81092",Resident 1113,A-20113,2026/05/13,268090,gal,,R6,
M-1114,"898 Cottonwood Dr, Wiley, CO 81092",Resident 1114,A-20114,2026/05/13,482354,gal,,R1,
M-1115,"905 Sand Creek Rd, Wiley, CO 81092",Resident 1115,A-20115,2026/05/13,254316,gal,,R2,
M-1116,"912 Prairie View, Wiley, CO 81092",Resident 1116,A-20116,2026/05/13,295298,gal,,R3,
M-1117,"919 School House Rd, Wiley, CO 81092",Resident 1117,A-20117,2026/05/13,293494,gal,,R4,
M-1118,"926 Cemetery Rd, Wiley, CO 81092",Resident 1118,A-20118,2026/05/13,186982,gal,,R5,
M-1119,"933 Grain Elevator Rd, Wiley, CO 81092",Resident 1119,A-20119,2026/05/13,271494,gal,,R6,
M-1120,"940 Main St, Wiley, CO 81092",Resident 1120,A-20120,2026/05/13,475137,gal,,R1,
M-1121,"947 County Rd 10, Wiley, CO 81092",Resident 1121,A-20121,2026/05/13,247640,gal,,R2,
M-1122,"954 County Rd 14, Wiley, CO 81092",Resident 1122,A-20122,2026/05/13,361747,gal,,R3,
M-1123,"961 Highway 287, Wiley, CO 81092",Resident 1123,A-20123,2026/05/13,331571,gal,,R4,
M-1124,"968 Maple Ave, Wiley, CO 81092",Resident 1124,A-20124,2026/05/13,441996,gal,,R5,
M-1125,"975 Oak St, Wiley, CO 81092",Resident 1125,A-20125,2026/05/13,255278,gal,,R6,
M-1126,"982 Elm St, Wiley, CO 81092",Resident 1126,A-20126,2026/05/13,303399,gal,,R1,
M-1127,"989 3rd Ave, Wiley, CO 81092",Resident 1127,A-20127,2026/05/13,251311,gal,,R2,
M-1128,"996 5th St, Wiley, CO 81092",Resident 1128,A-20128,2026/05/13,568077,gal,,R3,
M-1129,"1003 Ranch Rd, Wiley, CO 81092",Resident 1129,A-20129,2026/05/13,338687,gal,,R4,
M-1130,"1010 Irrigation Ln, Wiley, CO 81092",Resident 1130,A-20130,2026/05/13,464463,gal,,R5,
